abcd,nda,instrument
rsfm_visual_to_right_putamen,rsfm_vis_to_rputamen,mrirscor01
rsfm_visual_to_right_thalamus_proper,rsfm_vis_to_rtp,mrirscor01
rsfm_visual_to_right_ventraldc,rsfm_vis_to_rvnldc,mrirscor01
rsfm_ventralattn_to_brain_stem,rsfm_vnlattn_to_brain_stem,mrirscor01
rsfm_ventralattn_to_left_accumbens_area,rsfm_vnlattn_to_l_aa,mrirscor01
rsfm_ventralattn_to_left_amygdala,rsfm_vnlattn_to_l_amygdala,mrirscor01
rsfm_ventralattn_to_left_caudate,rsfm_vnlattn_to_l_caudate,mrirscor01
rsfm_ventralattn_to_left_cerebellum_cortex,rsfm_vnlattn_to_l_ccor,mrirscor01
rsfm_ventralattn_to_left_hippocampus,rsfm_vnlattn_to_l_hps,mrirscor01
rsfm_ventralattn_to_left_pallidum,rsfm_vnlattn_to_l_pallidum,mrirscor01
rsfm_ventralattn_to_left_putamen,rsfm_vnlattn_to_l_putamen,mrirscor01
rsfm_ventralattn_to_left_thalamus_proper,rsfm_vnlattn_to_l_tp,mrirscor01
rsfm_ventralattn_to_left_ventraldc,rsfm_vnlattn_to_l_vnldc,mrirscor01
rsfm_ventralattn_to_right_accumbens_area,rsfm_vnlattn_to_raa,mrirscor01
rsfm_ventralattn_to_right_amygdala,rsfm_vnlattn_to_ramygdala,mrirscor01
rsfm_ventralattn_to_right_caudate,rsfm_vnlattn_to_rcaudate,mrirscor01
rsfm_ventralattn_to_right_cerebellum_cortex,rsfm_vnlattn_to_rccor,mrirscor01
rsfm_ventralattn_to_right_hippocampus,rsfm_vnlattn_to_rhps,mrirscor01
rsfm_ventralattn_to_right_pallidum,rsfm_vnlattn_to_rpallidum,mrirscor01
rsfm_ventralattn_to_right_putamen,rsfm_vnlattn_to_rputamen,mrirscor01
rsfm_ventralattn_to_right_thalamus_proper,rsfm_vnlattn_to_rtp,mrirscor01
rsfm_ventralattn_to_right_ventraldc,rsfm_vnlattn_to_rvnldc,mrirscor01
mri_rsi_aseg_au_3rd_ventricle,mrirsiasegau3rdventricle,mri_rsip201
mri_rsi_aseg_au_4th_ventricle,mrirsiasegau4thventricle,mri_rsip201
mri_rsi_aseg_au_brain_stem,mrirsiasegaubrainstem,mri_rsip201
mri_rsi_aseg_au_csf,mrirsiasegaucsf,mri_rsip201
mri_rsi_aseg_au_l_acc_area,mrirsiasegaulaccarea,mri_rsip201
mri_rsi_aseg_au_l_amygdala,mrirsiasegaulamygdala,mri_rsip201
mri_rsi_aseg_au_l_caudate,mrirsiasegaulcaudate,mri_rsip201
mri_rsi_aseg_au_l_cbral_wt_mtr,mrirsiasegaulcbralwtmtr,mri_rsip201
mri_rsi_aseg_au_l_crblm_crex,mrirsiasegaulcrblmcrex,mri_rsip201
mri_rsi_aseg_au_l_crblm_wt_mtr,mrirsiasegaulcrblmwtmtr,mri_rsip201
mri_rsi_aseg_au_l_hpcmpus,mrirsiasegaulhpcmpus,mri_rsip201
mri_rsi_aseg_au_l_inf_lat_vent,mrirsiasegaulinflatvent,mri_rsip201
mri_rsi_aseg_au_l_ltrl_vntrcle,mrirsiasegaulltrlvntrcle,mri_rsip201
mri_rsi_aseg_au_l_pallidum,mrirsiasegaulpallidum,mri_rsip201
mri_rsi_aseg_au_l_putamen,mrirsiasegaulputamen,mri_rsip201
mri_rsi_aseg_au_l_thlmus_ppr,mrirsiasegaulthlmusppr,mri_rsip201
mri_rsi_aseg_au_l_ventraldc,mrirsiasegaulventraldc,mri_rsip201
mri_rsi_aseg_au_r_acc_area,mrirsiasegauraccarea,mri_rsip201
mri_rsi_aseg_au_r_amygdala,mrirsiasegauramygdala,mri_rsip201
mri_rsi_aseg_au_r_caudate,mrirsiasegaurcaudate,mri_rsip201
mri_rsi_aseg_au_r_cbral_wt_mtr,mrirsiasegaurcbralwtmtr,mri_rsip201
mri_rsi_aseg_au_r_crblm_crex,mrirsiasegaurcrblmcrex,mri_rsip201
mri_rsi_aseg_au_r_crblm_wt_mtr,mrirsiasegaurcrblmwtmtr,mri_rsip201
mri_rsi_aseg_au_r_hpcampus,mrirsiasegaurhpcampus,mri_rsip201
mri_rsi_aseg_au_r_inf_lat_vent,mrirsiasegaurinflatvent,mri_rsip201
mri_rsi_aseg_au_r_ltrl_vntrcle,mrirsiasegaurltrlvntrcle,mri_rsip201
mri_rsi_aseg_au_r_pallidum,mrirsiasegaurpallidum,mri_rsip201
mri_rsi_aseg_au_r_putamen,mrirsiasegaurputamen,mri_rsip201
mri_rsi_aseg_au_r_thlmus_ppr,mrirsiasegaurthlmusppr,mri_rsip201
mri_rsi_aseg_au_r_ventraldc,mrirsiasegaurventraldc,mri_rsip201
mri_rsi_aseg_f0_3rd_ventricle,mrirsiasegf03rdventricle,mri_rsip201
mri_rsi_aseg_f0_4th_ventricle,mrirsiasegf04thventricle,mri_rsip201
mri_rsi_aseg_f0_brain_stem,mrirsiasegf0brainstem,mri_rsip201
mri_rsi_aseg_f0_csf,mrirsiasegf0csf,mri_rsip201
mri_rsi_aseg_f0_l_acc_area,mrirsiasegf0laccarea,mri_rsip201
mri_rsi_aseg_f0_l_amygdala,mrirsiasegf0lamygdala,mri_rsip201
mri_rsi_aseg_f0_l_caudate,mrirsiasegf0lcaudate,mri_rsip201
mri_rsi_aseg_f0_l_cbral_wt_mtr,mrirsiasegf0lcbralwtmtr,mri_rsip201
mri_rsi_aseg_f0_l_crblm_crex,mrirsiasegf0lcrblmcrex,mri_rsip201
mri_rsi_aseg_f0_l_crblm_wt_mtr,mrirsiasegf0lcrblmwtmtr,mri_rsip201
mri_rsi_aseg_f0_l_hpcmpus,mrirsiasegf0lhpcmpus,mri_rsip201
mri_rsi_aseg_f0_l_inf_lat_vent,mrirsiasegf0linflatvent,mri_rsip201
mri_rsi_aseg_f0_l_ltrl_vntrcle,mrirsiasegf0lltrlvntrcle,mri_rsip201
mri_rsi_aseg_f0_l_pallidum,mrirsiasegf0lpallidum,mri_rsip201
mri_rsi_aseg_f0_l_putamen,mrirsiasegf0lputamen,mri_rsip201
mri_rsi_aseg_f0_l_thlmus_ppr,mrirsiasegf0lthlmusppr,mri_rsip201
mri_rsi_aseg_f0_l_ventraldc,mrirsiasegf0lventraldc,mri_rsip201
mri_rsi_aseg_f0_r_acc_area,mrirsiasegf0raccarea,mri_rsip201
mri_rsi_aseg_f0_r_amygdala,mrirsiasegf0ramygdala,mri_rsip201
mri_rsi_aseg_f0_r_caudate,mrirsiasegf0rcaudate,mri_rsip201
mri_rsi_aseg_f0_r_cbral_wt_mtr,mrirsiasegf0rcbralwtmtr,mri_rsip201
mri_rsi_aseg_f0_r_crblm_crex,mrirsiasegf0rcrblmcrex,mri_rsip201
mri_rsi_aseg_f0_r_crblm_wt_mtr,mrirsiasegf0rcrblmwtmtr,mri_rsip201
mri_rsi_aseg_f0_r_hpcampus,mrirsiasegf0rhpcampus,mri_rsip201
mri_rsi_aseg_f0_r_inf_lat_vent,mrirsiasegf0rinflatvent,mri_rsip201
mri_rsi_aseg_f0_r_ltrl_vntrcle,mrirsiasegf0rltrlvntrcle,mri_rsip201
mri_rsi_aseg_f0_r_pallidum,mrirsiasegf0rpallidum,mri_rsip201
mri_rsi_aseg_f0_r_putamen,mrirsiasegf0rputamen,mri_rsip201
mri_rsi_aseg_f0_r_thlmus_ppr,mrirsiasegf0rthlmusppr,mri_rsip201
mri_rsi_aseg_f0_r_ventraldc,mrirsiasegf0rventraldc,mri_rsip201
mri_rsi_aseg_f0s2_3rd_ventricle,mrirsiasegf0s23rdventricle,mri_rsip201
mri_rsi_aseg_f0s2_4th_ventricle,mrirsiasegf0s24thventricle,mri_rsip201
mri_rsi_aseg_f0s2_brain_stem,mrirsiasegf0s2brainstem,mri_rsip201
mri_rsi_aseg_f0s2_csf,mrirsiasegf0s2csf,mri_rsip201
mri_rsi_aseg_f0s2_l_acc_area,mrirsiasegf0s2laccarea,mri_rsip201
mri_rsi_aseg_f0s2_l_amygdala,mrirsiasegf0s2lamygdala,mri_rsip201
mri_rsi_aseg_f0s2_l_caudate,mrirsiasegf0s2lcaudate,mri_rsip201
mri_rsi_aseg_f0s2_l_cbral_wt_mtr,mrirsiasegf0s2lcbralwtmtr,mri_rsip201
mri_rsi_aseg_f0s2_l_crblm_crex,mrirsiasegf0s2lcrblmcrex,mri_rsip201
mri_rsi_aseg_f0s2_l_crblm_wt_mtr,mrirsiasegf0s2lcrblmwtmtr,mri_rsip201
mri_rsi_aseg_f0s2_l_hpcmpus,mrirsiasegf0s2lhpcmpus,mri_rsip201
mri_rsi_aseg_f0s2_l_inf_lat_vent,mrirsiasegf0s2linflatvent,mri_rsip201
mri_rsi_aseg_f0s2_l_ltrl_vntrcle,mrirsiasegf0s2lltrlvntrcle,mri_rsip201
mri_rsi_aseg_f0s2_l_pallidum,mrirsiasegf0s2lpallidum,mri_rsip201
mri_rsi_aseg_f0s2_l_putamen,mrirsiasegf0s2lputamen,mri_rsip201
mri_rsi_aseg_f0s2_l_thlmus_ppr,mrirsiasegf0s2lthlmusppr,mri_rsip201
mri_rsi_aseg_f0s2_l_ventraldc,mrirsiasegf0s2lventraldc,mri_rsip201
mri_rsi_aseg_f0s2_r_acc_area,mrirsiasegf0s2raccarea,mri_rsip201
mri_rsi_aseg_f0s2_r_amygdala,mrirsiasegf0s2ramygdala,mri_rsip201
mri_rsi_aseg_f0s2_r_caudate,mrirsiasegf0s2rcaudate,mri_rsip201
mri_rsi_aseg_f0s2_r_cbral_wt_mtr,mrirsiasegf0s2rcbralwtmtr,mri_rsip201
mri_rsi_aseg_f0s2_r_crblm_crex,mrirsiasegf0s2rcrblmcrex,mri_rsip201
mri_rsi_aseg_f0s2_r_crblm_wt_mtr,mrirsiasegf0s2rcrblmwtmtr,mri_rsip201
mri_rsi_aseg_f0s2_r_hpcampus,mrirsiasegf0s2rhpcampus,mri_rsip201
mri_rsi_aseg_f0s2_r_inf_lat_vent,mrirsiasegf0s2rinflatvent,mri_rsip201
mri_rsi_aseg_f0s2_r_ltrl_vntrcle,mrirsiasegf0s2rltrlvntrcle,mri_rsip201
mri_rsi_aseg_f0s2_r_pallidum,mrirsiasegf0s2rpallidum,mri_rsip201
mri_rsi_aseg_f0s2_r_putamen,mrirsiasegf0s2rputamen,mri_rsip201
mri_rsi_aseg_f0s2_r_thlmus_ppr,mrirsiasegf0s2rthlmusppr,mri_rsip201
mri_rsi_aseg_f0s2_r_ventraldc,mrirsiasegf0s2rventraldc,mri_rsip201
mri_rsi_aseg_f2_3rd_ventricle,mrirsiasegf23rdventricle,mri_rsip201
mri_rsi_aseg_f2_4th_ventricle,mrirsiasegf24thventricle,mri_rsip201
mri_rsi_aseg_f2_brain_stem,mrirsiasegf2brainstem,mri_rsip201
mri_rsi_aseg_f2_csf,mrirsiasegf2csf,mri_rsip201
mri_rsi_aseg_f2_l_acc_area,mrirsiasegf2laccarea,mri_rsip201
mri_rsi_aseg_f2_l_amygdala,mrirsiasegf2lamygdala,mri_rsip201
mri_rsi_aseg_f2_l_caudate,mrirsiasegf2lcaudate,mri_rsip201
mri_rsi_aseg_f2_l_cbral_wt_mtr,mrirsiasegf2lcbralwtmtr,mri_rsip201
mri_rsi_aseg_f2_l_crblm_crex,mrirsiasegf2lcrblmcrex,mri_rsip201
mri_rsi_aseg_f2_l_crblm_wt_mtr,mrirsiasegf2lcrblmwtmtr,mri_rsip201
mri_rsi_aseg_f2_l_hpcmpus,mrirsiasegf2lhpcmpus,mri_rsip201
mri_rsi_aseg_f2_l_inf_lat_vent,mrirsiasegf2linflatvent,mri_rsip201
mri_rsi_aseg_f2_l_ltrl_vntrcle,mrirsiasegf2lltrlvntrcle,mri_rsip201
mri_rsi_aseg_f2_l_pallidum,mrirsiasegf2lpallidum,mri_rsip201
mri_rsi_aseg_f2_l_putamen,mrirsiasegf2lputamen,mri_rsip201
mri_rsi_aseg_f2_l_thlmus_ppr,mrirsiasegf2lthlmusppr,mri_rsip201
mri_rsi_aseg_f2_l_ventraldc,mrirsiasegf2lventraldc,mri_rsip201
mri_rsi_aseg_f2_r_acc_area,mrirsiasegf2raccarea,mri_rsip201
mri_rsi_aseg_f2_r_amygdala,mrirsiasegf2ramygdala,mri_rsip201
mri_rsi_aseg_f2_r_caudate,mrirsiasegf2rcaudate,mri_rsip201
mri_rsi_aseg_f2_r_cbral_wt_mtr,mrirsiasegf2rcbralwtmtr,mri_rsip201
mri_rsi_aseg_f2_r_crblm_crex,mrirsiasegf2rcrblmcrex,mri_rsip201
mri_rsi_aseg_f2_r_crblm_wt_mtr,mrirsiasegf2rcrblmwtmtr,mri_rsip201
mri_rsi_aseg_f2_r_hpcampus,mrirsiasegf2rhpcampus,mri_rsip201
mri_rsi_aseg_f2_r_inf_lat_vent,mrirsiasegf2rinflatvent,mri_rsip201
mri_rsi_aseg_f2_r_ltrl_vntrcle,mrirsiasegf2rltrlvntrcle,mri_rsip201
mri_rsi_aseg_f2_r_pallidum,mrirsiasegf2rpallidum,mri_rsip201
mri_rsi_aseg_f2_r_putamen,mrirsiasegf2rputamen,mri_rsip201
mri_rsi_aseg_f2_r_thlmus_ppr,mrirsiasegf2rthlmusppr,mri_rsip201
mri_rsi_aseg_f2_r_ventraldc,mrirsiasegf2rventraldc,mri_rsip201
mri_rsi_aseg_f2s2_3rd_ventricle,mrirsiasegf2s23rdventricle,mri_rsip201
mri_rsi_aseg_f2s2_4th_ventricle,mrirsiasegf2s24thventricle,mri_rsip201
mri_rsi_aseg_f2s2_brain_stem,mrirsiasegf2s2brainstem,mri_rsip201
mri_rsi_aseg_f2s2_csf,mrirsiasegf2s2csf,mri_rsip201
mri_rsi_aseg_f2s2_l_acc_area,mrirsiasegf2s2laccarea,mri_rsip201
mri_rsi_aseg_f2s2_l_amygdala,mrirsiasegf2s2lamygdala,mri_rsip201
mri_rsi_aseg_f2s2_l_caudate,mrirsiasegf2s2lcaudate,mri_rsip201
mri_rsi_aseg_f2s2_l_cbral_wt_mtr,mrirsiasegf2s2lcbralwtmtr,mri_rsip201
mri_rsi_aseg_f2s2_l_crblm_crex,mrirsiasegf2s2lcrblmcrex,mri_rsip201
mri_rsi_aseg_f2s2_l_crblm_wt_mtr,mrirsiasegf2s2lcrblmwtmtr,mri_rsip201
mri_rsi_aseg_f2s2_l_hpcmpus,mrirsiasegf2s2lhpcmpus,mri_rsip201
mri_rsi_aseg_f2s2_l_inf_lat_vent,mrirsiasegf2s2linflatvent,mri_rsip201
mri_rsi_aseg_f2s2_l_ltrl_vntrcle,mrirsiasegf2s2lltrlvntrcle,mri_rsip201
mri_rsi_aseg_f2s2_l_pallidum,mrirsiasegf2s2lpallidum,mri_rsip201
mri_rsi_aseg_f2s2_l_putamen,mrirsiasegf2s2lputamen,mri_rsip201
mri_rsi_aseg_f2s2_l_thlmus_ppr,mrirsiasegf2s2lthlmusppr,mri_rsip201
mri_rsi_aseg_f2s2_l_ventraldc,mrirsiasegf2s2lventraldc,mri_rsip201
mri_rsi_aseg_f2s2_r_acc_area,mrirsiasegf2s2raccarea,mri_rsip201
mri_rsi_aseg_f2s2_r_amygdala,mrirsiasegf2s2ramygdala,mri_rsip201
mri_rsi_aseg_f2s2_r_caudate,mrirsiasegf2s2rcaudate,mri_rsip201
mri_rsi_aseg_f2s2_r_cbral_wt_mtr,mrirsiasegf2s2rcbralwtmtr,mri_rsip201
mri_rsi_aseg_f2s2_r_crblm_crex,mrirsiasegf2s2rcrblmcrex,mri_rsip201
mri_rsi_aseg_f2s2_r_crblm_wt_mtr,mrirsiasegf2s2rcrblmwtmtr,mri_rsip201
mri_rsi_aseg_f2s2_r_hpcampus,mrirsiasegf2s2rhpcampus,mri_rsip201
mri_rsi_aseg_f2s2_r_inf_lat_vent,mrirsiasegf2s2rinflatvent,mri_rsip201
mri_rsi_aseg_f2s2_r_ltrl_vntrcle,mrirsiasegf2s2rltrlvntrcle,mri_rsip201
mri_rsi_aseg_f2s2_r_pallidum,mrirsiasegf2s2rpallidum,mri_rsip201
mri_rsi_aseg_f2s2_r_putamen,mrirsiasegf2s2rputamen,mri_rsip201
mri_rsi_aseg_f2s2_r_thlmus_ppr,mrirsiasegf2s2rthlmusppr,mri_rsip201
mri_rsi_aseg_f2s2_r_ventraldc,mrirsiasegf2s2rventraldc,mri_rsip201
mri_rsi_aseg_f4_3rd_ventricle,mrirsiasegf43rdventricle,mri_rsip201
mri_rsi_aseg_f4_4th_ventricle,mrirsiasegf44thventricle,mri_rsip201
mri_rsi_aseg_f4_brain_stem,mrirsiasegf4brainstem,mri_rsip201
mri_rsi_aseg_f4_csf,mrirsiasegf4csf,mri_rsip201
mri_rsi_aseg_f4_l_acc_area,mrirsiasegf4laccarea,mri_rsip201
mri_rsi_aseg_f4_l_amygdala,mrirsiasegf4lamygdala,mri_rsip201
mri_rsi_aseg_f4_l_caudate,mrirsiasegf4lcaudate,mri_rsip201
mri_rsi_aseg_f4_l_cbral_wt_mtr,mrirsiasegf4lcbralwtmtr,mri_rsip201
mri_rsi_aseg_f4_l_crblm_crex,mrirsiasegf4lcrblmcrex,mri_rsip201
mri_rsi_aseg_f4_l_crblm_wt_mtr,mrirsiasegf4lcrblmwtmtr,mri_rsip201
mri_rsi_aseg_f4_l_hpcmpus,mrirsiasegf4lhpcmpus,mri_rsip201
mri_rsi_aseg_f4_l_inf_lat_vent,mrirsiasegf4linflatvent,mri_rsip201
mri_rsi_aseg_f4_l_ltrl_vntrcle,mrirsiasegf4lltrlvntrcle,mri_rsip201
mri_rsi_aseg_f4_l_pallidum,mrirsiasegf4lpallidum,mri_rsip201
mri_rsi_aseg_f4_l_putamen,mrirsiasegf4lputamen,mri_rsip201
mri_rsi_aseg_f4_l_thlmus_ppr,mrirsiasegf4lthlmusppr,mri_rsip201
mri_rsi_aseg_f4_l_ventraldc,mrirsiasegf4lventraldc,mri_rsip201
mri_rsi_aseg_f4_r_acc_area,mrirsiasegf4raccarea,mri_rsip201
mri_rsi_aseg_f4_r_amygdala,mrirsiasegf4ramygdala,mri_rsip201
mri_rsi_aseg_f4_r_caudate,mrirsiasegf4rcaudate,mri_rsip201
mri_rsi_aseg_f4_r_cbral_wt_mtr,mrirsiasegf4rcbralwtmtr,mri_rsip201
mri_rsi_aseg_f4_r_crblm_crex,mrirsiasegf4rcrblmcrex,mri_rsip201
mri_rsi_aseg_f4_r_crblm_wt_mtr,mrirsiasegf4rcrblmwtmtr,mri_rsip201
mri_rsi_aseg_f4_r_hpcampus,mrirsiasegf4rhpcampus,mri_rsip201
mri_rsi_aseg_f4_r_inf_lat_vent,mrirsiasegf4rinflatvent,mri_rsip201
mri_rsi_aseg_f4_r_ltrl_vntrcle,mrirsiasegf4rltrlvntrcle,mri_rsip201
mri_rsi_aseg_f4_r_pallidum,mrirsiasegf4rpallidum,mri_rsip201
mri_rsi_aseg_f4_r_putamen,mrirsiasegf4rputamen,mri_rsip201
mri_rsi_aseg_f4_r_thlmus_ppr,mrirsiasegf4rthlmusppr,mri_rsip201
mri_rsi_aseg_f4_r_ventraldc,mrirsiasegf4rventraldc,mri_rsip201
mri_rsi_aseg_f4s2_3rd_ventricle,mrirsiasegf4s23rdventricle,mri_rsip201
mri_rsi_aseg_f4s2_4th_ventricle,mrirsiasegf4s24thventricle,mri_rsip201
mri_rsi_aseg_f4s2_brain_stem,mrirsiasegf4s2brainstem,mri_rsip201
mri_rsi_aseg_f4s2_csf,mrirsiasegf4s2csf,mri_rsip201
mri_rsi_aseg_f4s2_l_acc_area,mrirsiasegf4s2laccarea,mri_rsip201
mri_rsi_aseg_f4s2_l_amygdala,mrirsiasegf4s2lamygdala,mri_rsip201
mri_rsi_aseg_f4s2_l_caudate,mrirsiasegf4s2lcaudate,mri_rsip201
mri_rsi_aseg_f4s2_l_cbral_wt_mtr,mrirsiasegf4s2lcbralwtmtr,mri_rsip201
mri_rsi_aseg_f4s2_l_crblm_crex,mrirsiasegf4s2lcrblmcrex,mri_rsip201
mri_rsi_aseg_f4s2_l_crblm_wt_mtr,mrirsiasegf4s2lcrblmwtmtr,mri_rsip201
mri_rsi_aseg_f4s2_l_hpcmpus,mrirsiasegf4s2lhpcmpus,mri_rsip201
mri_rsi_aseg_f4s2_l_inf_lat_vent,mrirsiasegf4s2linflatvent,mri_rsip201
mri_rsi_aseg_f4s2_l_ltrl_vntrcle,mrirsiasegf4s2lltrlvntrcle,mri_rsip201
mri_rsi_aseg_f4s2_l_pallidum,mrirsiasegf4s2lpallidum,mri_rsip201
mri_rsi_aseg_f4s2_l_putamen,mrirsiasegf4s2lputamen,mri_rsip201
mri_rsi_aseg_f4s2_l_thlmus_ppr,mrirsiasegf4s2lthlmusppr,mri_rsip201
mri_rsi_aseg_f4s2_l_ventraldc,mrirsiasegf4s2lventraldc,mri_rsip201
mri_rsi_aseg_f4s2_r_acc_area,mrirsiasegf4s2raccarea,mri_rsip201
mri_rsi_aseg_f4s2_r_amygdala,mrirsiasegf4s2ramygdala,mri_rsip201
mri_rsi_aseg_f4s2_r_caudate,mrirsiasegf4s2rcaudate,mri_rsip201
mri_rsi_aseg_f4s2_r_cbral_wt_mtr,mrirsiasegf4s2rcbralwtmtr,mri_rsip201
mri_rsi_aseg_f4s2_r_crblm_crex,mrirsiasegf4s2rcrblmcrex,mri_rsip201
mri_rsi_aseg_f4s2_r_crblm_wt_mtr,mrirsiasegf4s2rcrblmwtmtr,mri_rsip201
mri_rsi_aseg_f4s2_r_hpcampus,mrirsiasegf4s2rhpcampus,mri_rsip201
mri_rsi_aseg_f4s2_r_inf_lat_vent,mrirsiasegf4s2rinflatvent,mri_rsip201
mri_rsi_aseg_f4s2_r_ltrl_vntrcle,mrirsiasegf4s2rltrlvntrcle,mri_rsip201
mri_rsi_aseg_f4s2_r_pallidum,mrirsiasegf4s2rpallidum,mri_rsip201
mri_rsi_aseg_f4s2_r_putamen,mrirsiasegf4s2rputamen,mri_rsip201
mri_rsi_aseg_f4s2_r_thlmus_ppr,mrirsiasegf4s2rthlmusppr,mri_rsip201
mri_rsi_aseg_f4s2_r_ventraldc,mrirsiasegf4s2rventraldc,mri_rsip201
mri_rsi_aseg_fd_3rd_ventricle,mrirsiasegfd3rdventricle,mri_rsip201
mri_rsi_aseg_fd_4th_ventricle,mrirsiasegfd4thventricle,mri_rsip201
mri_rsi_aseg_fd_brain_stem,mrirsiasegfdbrainstem,mri_rsip201
mri_rsi_aseg_fd_csf,mrirsiasegfdcsf,mri_rsip201
mri_rsi_aseg_fd_l_acc_area,mrirsiasegfdlaccarea,mri_rsip201
mri_rsi_aseg_fd_l_amygdala,mrirsiasegfdlamygdala,mri_rsip201
mri_rsi_aseg_fd_l_caudate,mrirsiasegfdlcaudate,mri_rsip201
mri_rsi_aseg_fd_l_cbral_wt_mtr,mrirsiasegfdlcbralwtmtr,mri_rsip201
mri_rsi_aseg_fd_l_crblm_crex,mrirsiasegfdlcrblmcrex,mri_rsip201
mri_rsi_aseg_fd_l_crblm_wt_mtr,mrirsiasegfdlcrblmwtmtr,mri_rsip201
mri_rsi_aseg_fd_l_hpcmpus,mrirsiasegfdlhpcmpus,mri_rsip201
mri_rsi_aseg_fd_l_inf_lat_vent,mrirsiasegfdlinflatvent,mri_rsip201
mri_rsi_aseg_fd_l_ltrl_vntrcle,mrirsiasegfdlltrlvntrcle,mri_rsip201
mri_rsi_aseg_fd_l_pallidum,mrirsiasegfdlpallidum,mri_rsip201
mri_rsi_aseg_fd_l_putamen,mrirsiasegfdlputamen,mri_rsip201
mri_rsi_aseg_fd_l_thlmus_ppr,mrirsiasegfdlthlmusppr,mri_rsip201
mri_rsi_aseg_fd_l_ventraldc,mrirsiasegfdlventraldc,mri_rsip201
mri_rsi_aseg_fd_r_acc_area,mrirsiasegfdraccarea,mri_rsip201
mri_rsi_aseg_fd_r_amygdala,mrirsiasegfdramygdala,mri_rsip201
mri_rsi_aseg_fd_r_caudate,mrirsiasegfdrcaudate,mri_rsip201
mri_rsi_aseg_fd_r_cbral_wt_mtr,mrirsiasegfdrcbralwtmtr,mri_rsip201
mri_rsi_aseg_fd_r_crblm_crex,mrirsiasegfdrcrblmcrex,mri_rsip201
mri_rsi_aseg_fd_r_crblm_wt_mtr,mrirsiasegfdrcrblmwtmtr,mri_rsip201
mri_rsi_aseg_fd_r_hpcampus,mrirsiasegfdrhpcampus,mri_rsip201
mri_rsi_aseg_fd_r_inf_lat_vent,mrirsiasegfdrinflatvent,mri_rsip201
mri_rsi_aseg_fd_r_ltrl_vntrcle,mrirsiasegfdrltrlvntrcle,mri_rsip201
mri_rsi_aseg_fd_r_pallidum,mrirsiasegfdrpallidum,mri_rsip201
mri_rsi_aseg_fd_r_putamen,mrirsiasegfdrputamen,mri_rsip201
mri_rsi_aseg_fd_r_thlmus_ppr,mrirsiasegfdrthlmusppr,mri_rsip201
mri_rsi_aseg_fd_r_ventraldc,mrirsiasegfdrventraldc,mri_rsip201
mri_rsi_aseg_fds2_3rd_ventricle,mrirsiasegfds23rdventricle,mri_rsip201
mri_rsi_aseg_fds2_4th_ventricle,mrirsiasegfds24thventricle,mri_rsip201
mri_rsi_aseg_fds2_brain_stem,mrirsiasegfds2brainstem,mri_rsip201
mri_rsi_aseg_fds2_csf,mrirsiasegfds2csf,mri_rsip201
mri_rsi_aseg_fds2_l_acc_area,mrirsiasegfds2laccarea,mri_rsip201
mri_rsi_aseg_fds2_l_amygdala,mrirsiasegfds2lamygdala,mri_rsip201
mri_rsi_aseg_fds2_l_caudate,mrirsiasegfds2lcaudate,mri_rsip201
mri_rsi_aseg_fds2_l_cbral_wt_mtr,mrirsiasegfds2lcbralwtmtr,mri_rsip201
mri_rsi_aseg_fds2_l_crblm_crex,mrirsiasegfds2lcrblmcrex,mri_rsip201
mri_rsi_aseg_fds2_l_crblm_wt_mtr,mrirsiasegfds2lcrblmwtmtr,mri_rsip201
mri_rsi_aseg_fds2_l_hpcmpus,mrirsiasegfds2lhpcmpus,mri_rsip201
mri_rsi_aseg_fds2_l_inf_lat_vent,mrirsiasegfds2linflatvent,mri_rsip201
mri_rsi_aseg_fds2_l_ltrl_vntrcle,mrirsiasegfds2lltrlvntrcle,mri_rsip201
mri_rsi_aseg_fds2_l_pallidum,mrirsiasegfds2lpallidum,mri_rsip201
mri_rsi_aseg_fds2_l_putamen,mrirsiasegfds2lputamen,mri_rsip201
mri_rsi_aseg_fds2_l_thlmus_ppr,mrirsiasegfds2lthlmusppr,mri_rsip201
mri_rsi_aseg_fds2_l_ventraldc,mrirsiasegfds2lventraldc,mri_rsip201
mri_rsi_aseg_fds2_r_acc_area,mrirsiasegfds2raccarea,mri_rsip201
mri_rsi_aseg_fds2_r_amygdala,mrirsiasegfds2ramygdala,mri_rsip201
mri_rsi_aseg_fds2_r_caudate,mrirsiasegfds2rcaudate,mri_rsip201
mri_rsi_aseg_fds2_r_cbral_wt_mtr,mrirsiasegfds2rcbralwtmtr,mri_rsip201
mri_rsi_aseg_fds2_r_crblm_crex,mrirsiasegfds2rcrblmcrex,mri_rsip201
mri_rsi_aseg_fds2_r_crblm_wt_mtr,mrirsiasegfds2rcrblmwtmtr,mri_rsip201
mri_rsi_aseg_fds2_r_hpcampus,mrirsiasegfds2rhpcampus,mri_rsip201
mri_rsi_aseg_fds2_r_inf_lat_vent,mrirsiasegfds2rinflatvent,mri_rsip201
mri_rsi_aseg_fds2_r_ltrl_vntrcle,mrirsiasegfds2rltrlvntrcle,mri_rsip201
mri_rsi_aseg_fds2_r_pallidum,mrirsiasegfds2rpallidum,mri_rsip201
mri_rsi_aseg_fds2_r_putamen,mrirsiasegfds2rputamen,mri_rsip201
mri_rsi_aseg_fds2_r_thlmus_ppr,mrirsiasegfds2rthlmusppr,mri_rsip201
